id,order_id,product_id,quantity,created_at
2723,1120,4,2,2025-08-01 18:41:58.591159
2724,1121,10,1,2025-02-18 19:41:58.592741
2725,1121,5,5,2025-02-18 19:41:58.592741
2726,1121,3,1,2025-02-18 19:41:58.592741
2727,1122,1,1,2025-07-16 05:41:58.592433
2728,1122,7,1,2025-07-16 05:41:58.592433
2729,1122,3,5,2025-07-16 05:41:58.592433
2730,1122,10,3,2025-07-16 05:41:58.592433
2731,1123,7,5,2025-05-25 07:41:58.613726
2732,1123,9,5,2025-05-25 07:41:58.613726
2733,1124,5,5,2025-06-08 09:41:58.613094
2734,1125,3,1,2025-07-20 16:41:58.619495
2735,1125,9,2,2025-07-20 16:41:58.619495
2736,1125,7,3,2025-07-20 16:41:58.619495
2737,1126,8,5,2025-06-23 06:41:58.598028
2738,1126,6,1,2025-06-23 06:41:58.598028
2739,1126,1,5,2025-06-23 06:41:58.598028
2740,1127,9,1,2025-07-16 05:41:58.605073
2741,1128,5,2,2025-03-06 18:41:58.588592
2742,1129,8,2,2025-07-12 18:41:58.606649
2743,1130,1,5,2025-07-30 08:41:58.621369
2744,1130,5,1,2025-07-30 08:41:58.621369
2745,1130,10,2,2025-07-30 08:41:58.621369
2746,1131,5,3,2025-06-21 08:41:58.616768
2747,1131,10,4,2025-06-21 08:41:58.616768
2748,1131,9,3,2025-06-21 08:41:58.616768
2749,1132,5,3,2025-06-11 17:41:58.606288
2750,1132,7,3,2025-06-11 17:41:58.606288
2751,1132,4,4,2025-06-11 17:41:58.606288
2752,1133,4,2,2025-05-30 04:41:58.604088
2753,1134,5,3,2025-01-31 14:41:58.592543
2754,1135,7,5,2025-03-02 07:41:58.595312
2755,1135,2,4,2025-03-02 07:41:58.595312
2756,1135,6,3,2025-03-02 07:41:58.595312
2757,1136,4,5,2025-05-10 16:41:58.598196
2758,1136,1,1,2025-05-10 16:41:58.598196
2759,1137,2,5,2025-04-19 06:41:58.622193
2760,1137,9,1,2025-04-19 06:41:58.622193
2761,1138,5,5,2025-07-02 11:41:58.600533
2762,1138,8,1,2025-07-02 11:41:58.600533
2763,1138,7,2,2025-07-02 11:41:58.600533
2764,1138,3,5,2025-07-02 11:41:58.600533
2765,1139,9,5,2024-12-30 14:41:58.619748
2766,1140,5,3,2025-03-10 15:41:58.622899
2767,1140,5,2,2025-03-10 15:41:58.622899
2768,1141,5,1,2025-01-20 16:41:58.608075
2769,1142,5,2,2025-02-21 15:41:58.606288
2770,1142,1,4,2025-02-21 15:41:58.606288
2771,1142,9,1,2025-02-21 15:41:58.606288
2772,1143,9,2,2025-06-26 10:41:58.590928
2773,1143,3,2,2025-06-26 10:41:58.590928
2774,1143,9,2,2025-06-26 10:41:58.590928
2775,1143,6,5,2025-06-26 10:41:58.590928
2776,1144,2,5,2025-06-08 19:41:58.608508
2777,1145,7,2,2025-02-01 19:41:58.596455
2778,1145,1,4,2025-02-01 19:41:58.596455
2779,1146,5,5,2025-03-20 13:41:58.620394
2780,1146,1,4,2025-03-20 13:41:58.620394
2781,1147,4,3,2025-03-01 05:41:58.588916
2782,1148,3,2,2025-08-17 12:41:58.615078
2783,1149,7,1,2025-03-05 14:41:58.618640
2784,1149,9,2,2025-03-05 14:41:58.618640
2785,1150,10,1,2025-05-13 20:41:58.604723
2786,1150,2,3,2025-05-13 20:41:58.604723
2787,1150,1,4,2025-05-13 20:41:58.604723
2788,1150,3,3,2025-05-13 20:41:58.604723
2789,1151,4,2,2025-05-26 17:41:58.592923
2790,1151,8,4,2025-05-26 17:41:58.592923
2791,1152,7,3,2025-01-31 13:41:58.617269
2792,1152,6,1,2025-01-31 13:41:58.617269
2793,1152,7,4,2025-01-31 13:41:58.617269
2794,1152,2,1,2025-01-31 13:41:58.617269
2795,1153,4,5,2025-03-29 18:41:58.591846
2796,1154,6,5,2025-08-29 07:41:58.621472
2797,1155,8,3,2025-07-14 20:41:58.607467
2798,1156,1,1,2025-05-31 08:41:58.617018
2799,1156,4,2,2025-05-31 08:41:58.617018
2800,1156,4,2,2025-05-31 08:41:58.617018
2801,1157,4,3,2025-04-22 07:41:58.598812
2802,1157,9,1,2025-04-22 07:41:58.598812
2803,1158,1,5,2025-05-01 08:41:58.594711
2804,1158,4,1,2025-05-01 08:41:58.594711
2805,1158,7,5,2025-05-01 08:41:58.594711
2806,1159,2,4,2024-12-14 10:41:58.598657
2807,1159,5,3,2024-12-14 10:41:58.598657
2808,1159,6,5,2024-12-14 10:41:58.598657
2809,1160,2,3,2025-07-16 13:41:58.617018
2810,1160,2,4,2025-07-16 13:41:58.617018
2811,1161,7,1,2025-06-11 18:41:58.613726
2812,1161,2,1,2025-06-11 18:41:58.613726
2813,1161,2,3,2025-06-11 18:41:58.613726
2814,1161,3,2,2025-06-11 18:41:58.613726
2815,1162,9,2,2025-06-16 19:41:58.601797
2816,1163,2,3,2025-05-25 08:41:58.592295
2817,1163,2,3,2025-05-25 08:41:58.592295
2818,1164,3,4,2025-07-03 10:41:58.606845
2819,1165,6,2,2025-05-20 08:41:58.589873
2820,1166,9,3,2025-04-15 09:41:58.594711
2821,1166,4,5,2025-04-15 09:41:58.594711
2822,1167,8,2,2025-02-16 18:41:58.589537
2823,1167,5,5,2025-02-16 18:41:58.589537
2824,1167,4,5,2025-02-16 18:41:58.589537
2825,1167,2,2,2025-02-16 18:41:58.589537
2826,1168,10,1,2025-06-08 06:41:58.606288
2827,1168,5,2,2025-06-08 06:41:58.606288
2828,1169,8,2,2025-07-18 07:41:58.589241
2829,1169,8,4,2025-07-18 07:41:58.589241
2830,1169,4,3,2025-07-18 07:41:58.589241
2831,1170,3,1,2025-04-04 12:41:58.591063
2832,1171,5,5,2025-03-17 07:41:58.613579
2833,1171,9,3,2025-03-17 07:41:58.613579
2834,1171,2,2,2025-03-17 07:41:58.613579
2835,1172,7,4,2025-01-06 16:41:58.613341
2836,1172,1,1,2025-01-06 16:41:58.613341
2837,1172,9,1,2025-01-06 16:41:58.613341
2838,1172,3,3,2025-01-06 16:41:58.613341
2839,1173,4,2,2025-04-18 19:41:58.591951
2840,1173,7,2,2025-04-18 19:41:58.591951
2841,1173,10,4,2025-04-18 19:41:58.591951
2842,1173,4,2,2025-04-18 19:41:58.591951
2843,1174,7,3,2025-01-17 06:41:58.612458
2844,1174,6,1,2025-01-17 06:41:58.612458
2845,1174,5,1,2025-01-17 06:41:58.612458
2846,1174,7,4,2025-01-17 06:41:58.612458
2847,1175,8,1,2025-07-19 09:41:58.600979
2848,1176,6,1,2025-01-19 08:41:58.614275
2849,1176,2,1,2025-01-19 08:41:58.614275
2850,1177,2,3,2025-02-11 10:41:58.598812
2851,1178,3,4,2025-04-26 12:41:58.622556
2852,1179,8,2,2025-06-18 20:41:58.619270
2853,1180,5,4,2025-05-05 14:41:58.588916
2854,1180,7,5,2025-05-05 14:41:58.588916
2855,1180,9,3,2025-05-05 14:41:58.588916
2856,1181,3,5,2025-02-03 07:41:58.617269
2857,1181,10,3,2025-02-03 07:41:58.617269
2858,1181,2,4,2025-02-03 07:41:58.617269
2859,1182,1,4,2025-03-30 07:41:58.619633
2860,1182,8,5,2025-03-30 07:41:58.619633
2861,1182,3,2,2025-03-30 07:41:58.619633
2862,1183,3,1,2025-04-29 10:41:58.598403
2863,1183,3,4,2025-04-29 10:41:58.598403
2864,1184,4,4,2025-05-31 07:41:58.611632
2865,1184,3,2,2025-05-31 07:41:58.611632
2866,1184,10,5,2025-05-31 07:41:58.611632
2867,1185,8,2,2025-03-26 05:41:58.599620
2868,1186,2,3,2025-04-26 15:41:58.614512
2869,1186,8,4,2025-04-26 15:41:58.614512
2870,1187,10,2,2025-02-08 15:41:58.618640
2871,1187,3,4,2025-02-08 15:41:58.618640
2872,1188,9,2,2025-04-06 10:41:58.619861
2873,1188,3,5,2025-04-06 10:41:58.619861
2874,1188,8,5,2025-04-06 10:41:58.619861
2875,1189,9,2,2025-04-25 09:41:58.598196
2876,1190,10,4,2025-03-24 19:41:58.596455
2877,1190,1,3,2025-03-24 19:41:58.596455
2878,1190,3,5,2025-03-24 19:41:58.596455
2879,1191,2,3,2025-05-22 10:41:58.603163
2880,1191,9,1,2025-05-22 10:41:58.603163
2881,1192,5,3,2025-04-22 09:41:58.601991
2882,1193,5,1,2025-02-18 05:41:58.612458
2883,1193,8,3,2025-02-18 05:41:58.612458
2884,1193,2,4,2025-02-18 05:41:58.612458
2885,1193,1,4,2025-02-18 05:41:58.612458
2886,1194,4,4,2025-06-14 11:41:58.617018
2887,1194,7,3,2025-06-14 11:41:58.617018
2888,1194,7,1,2025-06-14 11:41:58.617018
2889,1195,7,5,2025-08-24 04:41:58.589644
2890,1195,6,2,2025-08-24 04:41:58.589644
2891,1196,1,5,2025-06-02 04:41:58.613726
2892,1196,3,1,2025-06-02 04:41:58.613726
2893,1196,8,1,2025-06-02 04:41:58.613726
2894,1197,1,4,2025-01-26 11:41:58.596455
2895,1197,8,2,2025-01-26 11:41:58.596455
2896,1197,1,4,2025-01-26 11:41:58.596455
2897,1198,6,5,2025-07-24 06:41:58.592080
2898,1198,10,3,2025-07-24 06:41:58.592080
2899,1199,1,1,2025-05-08 14:41:58.597402
2900,1200,10,4,2025-05-15 13:41:58.620637
2901,1200,6,3,2025-05-15 13:41:58.620637
2902,1200,10,5,2025-05-15 13:41:58.620637
2903,1200,9,1,2025-05-15 13:41:58.620637
2904,1201,9,2,2025-05-18 16:41:58.605691
2905,1201,9,5,2025-05-18 16:41:58.605691
2906,1201,7,4,2025-05-18 16:41:58.605691
2907,1201,3,3,2025-05-18 16:41:58.605691
2908,1202,4,1,2025-06-25 12:41:58.613841
2909,1202,9,1,2025-06-25 12:41:58.613841
2910,1202,2,2,2025-06-25 12:41:58.613841
2911,1202,2,2,2025-06-25 12:41:58.613841
2912,1203,8,1,2025-05-29 08:41:58.600282
2913,1203,9,4,2025-05-29 08:41:58.600282
2914,1203,4,5,2025-05-29 08:41:58.600282
2915,1203,8,2,2025-05-29 08:41:58.600282
2916,1204,6,1,2025-06-17 18:41:58.589241
2917,1204,3,1,2025-06-17 18:41:58.589241
2918,1205,5,4,2025-03-23 06:41:58.609799
2919,1206,7,5,2025-06-14 18:41:58.604088
2920,1206,9,5,2025-06-14 18:41:58.604088
2921,1206,5,2,2025-06-14 18:41:58.604088
2922,1206,8,2,2025-06-14 18:41:58.604088
2923,1207,3,5,2025-02-26 05:41:58.590566
2924,1208,4,3,2025-07-31 08:41:58.591417
2925,1208,3,4,2025-07-31 08:41:58.591417
2926,1208,3,1,2025-07-31 08:41:58.591417
2927,1208,5,3,2025-07-31 08:41:58.591417
2928,1209,1,1,2025-04-02 16:41:58.590435
2929,1209,6,3,2025-04-02 16:41:58.590435
2930,1210,6,2,2025-03-24 09:41:58.610594
2931,1210,5,4,2025-03-24 09:41:58.610594
2932,1210,8,2,2025-03-24 09:41:58.610594
2933,1210,2,2,2025-03-24 09:41:58.610594
2934,1211,1,4,2025-08-16 06:41:58.593450
2935,1211,3,3,2025-08-16 06:41:58.593450
2936,1211,9,1,2025-08-16 06:41:58.593450
2937,1212,5,2,2025-06-09 04:41:58.603654
2938,1212,7,2,2025-06-09 04:41:58.603654
2939,1212,10,2,2025-06-09 04:41:58.603654
2940,1213,5,1,2025-05-02 11:41:58.591649
2941,1213,5,5,2025-05-02 11:41:58.591649
2942,1213,10,4,2025-05-02 11:41:58.591649
2943,1214,3,5,2025-04-05 19:41:58.598657
2944,1215,3,5,2025-05-04 18:41:58.602431
2945,1215,6,1,2025-05-04 18:41:58.602431
2946,1216,9,4,2025-04-10 04:41:58.611261
2947,1217,2,3,2025-01-22 16:41:58.596455
2948,1217,1,3,2025-01-22 16:41:58.596455
2949,1217,6,5,2025-01-22 16:41:58.596455
2950,1218,9,2,2025-06-04 12:41:58.614877
2951,1219,9,1,2025-03-08 13:41:58.599823
2952,1220,3,2,2025-03-10 13:41:58.602187
2953,1221,10,2,2025-03-11 04:41:58.598543
2954,1221,6,3,2025-03-11 04:41:58.598543
2955,1221,8,3,2025-03-11 04:41:58.598543
2956,1221,6,5,2025-03-11 04:41:58.598543
2957,1222,4,4,2025-07-25 09:41:58.598928
2958,1222,4,5,2025-07-25 09:41:58.598928
2959,1222,4,3,2025-07-25 09:41:58.598928
2960,1223,5,4,2025-05-16 15:41:58.605864
2961,1223,1,5,2025-05-16 15:41:58.605864
2962,1223,6,2,2025-05-16 15:41:58.605864
2963,1224,1,1,2024-12-16 04:41:58.608075
2964,1225,9,3,2025-03-20 08:41:58.592295
2965,1225,5,3,2025-03-20 08:41:58.592295
2966,1226,6,2,2025-05-30 17:41:58.604290
2967,1226,8,1,2025-05-30 17:41:58.604290
2968,1226,7,1,2025-05-30 17:41:58.604290
2969,1226,7,3,2025-05-30 17:41:58.604290
2970,1227,10,4,2025-06-16 19:41:58.592295
2971,1227,7,5,2025-06-16 19:41:58.592295
2972,1227,8,2,2025-06-16 19:41:58.592295
2973,1227,8,4,2025-06-16 19:41:58.592295
2974,1228,9,3,2025-08-04 09:41:58.615580
2975,1229,1,2,2025-03-21 17:41:58.593085
2976,1229,7,1,2025-03-21 17:41:58.593085
2977,1229,6,4,2025-03-21 17:41:58.593085
2978,1230,4,2,2025-01-21 12:41:58.621852
2979,1230,10,2,2025-01-21 12:41:58.621852
2980,1231,7,5,2025-06-16 16:41:58.591520
2981,1231,2,3,2025-06-16 16:41:58.591520
2982,1232,9,4,2025-06-24 13:41:58.605317
2983,1232,5,3,2025-06-24 13:41:58.605317
2984,1233,5,1,2025-02-28 06:41:58.619633
2985,1233,9,4,2025-02-28 06:41:58.619633
2986,1234,3,4,2025-03-07 05:41:58.616582
2987,1234,7,5,2025-03-07 05:41:58.616582
2988,1234,8,2,2025-03-07 05:41:58.616582
2989,1235,10,5,2025-06-30 12:41:58.608990
2990,1235,4,5,2025-06-30 12:41:58.608990
2991,1235,6,1,2025-06-30 12:41:58.608990
2992,1236,7,2,2025-05-17 15:41:58.615580
2993,1236,7,2,2025-05-17 15:41:58.615580
2994,1236,7,4,2025-05-17 15:41:58.615580
2995,1237,4,1,2025-05-18 12:41:58.609610
2996,1238,8,3,2025-02-25 13:41:58.592741
2997,1238,3,2,2025-02-25 13:41:58.592741
2998,1239,6,1,2025-04-13 13:41:58.620842
2999,1240,2,5,2025-03-22 19:41:58.598543
3000,1241,6,5,2025-07-12 14:41:58.592433
3001,1241,6,1,2025-07-12 14:41:58.592433
3002,1241,2,5,2025-07-12 14:41:58.592433
3003,1241,2,3,2025-07-12 14:41:58.592433
3004,1242,4,5,2025-03-24 17:41:58.598543
3005,1242,1,1,2025-03-24 17:41:58.598543
3006,1243,10,4,2025-03-22 08:41:58.607091
3007,1243,6,1,2025-03-22 08:41:58.607091
3008,1243,2,4,2025-03-22 08:41:58.607091
3009,1243,4,5,2025-03-22 08:41:58.607091
3010,1244,1,1,2025-04-03 15:41:58.590928
3011,1244,10,1,2025-04-03 15:41:58.590928
3012,1244,7,5,2025-04-03 15:41:58.590928
3013,1244,8,2,2025-04-03 15:41:58.590928
3014,1245,2,3,2025-05-12 04:41:58.597142
3015,1245,1,1,2025-05-12 04:41:58.597142
3016,1245,6,4,2025-05-12 04:41:58.597142
3017,1246,1,1,2025-02-22 14:41:58.591846
3018,1246,6,2,2025-02-22 14:41:58.591846
3019,1246,8,1,2025-02-22 14:41:58.591846
3020,1246,9,2,2025-02-22 14:41:58.591846
3021,1247,8,3,2025-05-15 17:41:58.597809
3022,1247,6,3,2025-05-15 17:41:58.597809
3023,1247,4,4,2025-05-15 17:41:58.597809
3024,1247,5,2,2025-05-15 17:41:58.597809
3025,1248,4,4,2025-07-30 14:41:58.597142
3026,1248,3,5,2025-07-30 14:41:58.597142
3027,1248,4,2,2025-07-30 14:41:58.597142
3028,1249,2,5,2025-03-14 11:41:58.611458
3029,1249,1,5,2025-03-14 11:41:58.611458
3030,1250,3,5,2025-04-17 10:41:58.594360
3031,1250,6,1,2025-04-17 10:41:58.594360
3032,1251,7,3,2025-03-20 11:41:58.620107
3033,1251,1,2,2025-03-20 11:41:58.620107
3034,1251,10,3,2025-03-20 11:41:58.620107
3035,1251,8,4,2025-03-20 11:41:58.620107
3036,1252,2,3,2025-06-26 13:41:58.622090
3037,1252,10,3,2025-06-26 13:41:58.622090
3038,1253,3,1,2025-02-10 05:41:58.614658
3039,1253,10,5,2025-02-10 05:41:58.614658
3040,1253,9,2,2025-02-10 05:41:58.614658
3041,1253,2,3,2025-02-10 05:41:58.614658
3042,1254,4,5,2025-03-28 20:41:58.618883
3043,1254,10,4,2025-03-28 20:41:58.618883
3044,1255,5,5,2025-05-05 10:41:58.622556
3045,1255,10,4,2025-05-05 10:41:58.622556
3046,1255,3,1,2025-05-05 10:41:58.622556
3047,1255,6,3,2025-05-05 10:41:58.622556
3048,1256,5,2,2025-04-21 04:41:58.617269
3049,1256,8,4,2025-04-21 04:41:58.617269
3050,1256,9,1,2025-04-21 04:41:58.617269
3051,1257,8,5,2025-05-12 06:41:58.623038
3052,1257,9,5,2025-05-12 06:41:58.623038
3053,1258,9,2,2025-04-17 08:41:58.588804
3054,1258,6,3,2025-04-17 08:41:58.588804
3055,1258,10,5,2025-04-17 08:41:58.588804
3056,1258,10,5,2025-04-17 08:41:58.588804
3057,1259,6,2,2025-04-21 14:41:58.610830
3058,1259,9,4,2025-04-21 14:41:58.610830
3059,1259,1,2,2025-04-21 14:41:58.610830
3060,1259,7,1,2025-04-21 14:41:58.610830
3061,1260,10,4,2025-08-07 15:41:58.593277
3062,1260,3,2,2025-08-07 15:41:58.593277
3063,1261,6,3,2025-05-06 20:41:58.617693
3064,1261,4,2,2025-05-06 20:41:58.617693
3065,1262,7,4,2025-05-02 04:41:58.592182
3066,1262,8,1,2025-05-02 04:41:58.592182
3067,1262,6,1,2025-05-02 04:41:58.592182
3068,1263,2,5,2025-02-05 14:41:58.618187
3069,1263,6,5,2025-02-05 14:41:58.618187
3070,1264,5,2,2025-06-08 11:41:58.591063
3071,1264,1,4,2025-06-08 11:41:58.591063
3072,1264,6,5,2025-06-08 11:41:58.591063
3073,1264,6,1,2025-06-08 11:41:58.591063
3074,1265,2,2,2025-04-20 15:41:58.620107
3075,1265,9,2,2025-04-20 15:41:58.620107
3076,1265,5,2,2025-04-20 15:41:58.620107
3077,1266,10,5,2025-06-30 05:41:58.593450
3078,1266,5,5,2025-06-30 05:41:58.593450
3079,1266,6,1,2025-06-30 05:41:58.593450
3080,1266,3,2,2025-06-30 05:41:58.593450
3081,1267,10,4,2025-06-07 08:41:58.609799
3082,1267,5,5,2025-06-07 08:41:58.609799
3083,1267,1,5,2025-06-07 08:41:58.609799
3084,1267,1,5,2025-06-07 08:41:58.609799
3085,1268,9,3,2025-05-02 09:41:58.589388
3086,1268,5,5,2025-05-02 09:41:58.589388
3087,1268,9,1,2025-05-02 09:41:58.589388
3088,1268,3,4,2025-05-02 09:41:58.589388
3089,1269,1,1,2025-04-13 17:41:58.614877
3090,1269,6,5,2025-04-13 17:41:58.614877
3091,1270,1,2,2025-07-04 11:41:58.622730
3092,1270,10,5,2025-07-04 11:41:58.622730
3093,1271,8,3,2025-05-30 06:41:58.593615
3094,1272,9,3,2025-04-13 15:41:58.614877
3095,1272,10,2,2025-04-13 15:41:58.614877
3096,1272,10,1,2025-04-13 15:41:58.614877
3097,1272,10,5,2025-04-13 15:41:58.614877
3098,1273,9,5,2025-06-24 20:41:58.617018
3099,1273,3,4,2025-06-24 20:41:58.617018
3100,1274,8,2,2025-03-10 04:41:58.611261
3101,1275,9,5,2025-03-29 08:41:58.589973
3102,1275,10,3,2025-03-29 08:41:58.589973
3103,1275,6,2,2025-03-29 08:41:58.589973
3104,1276,8,3,2025-02-23 18:41:58.606288
3105,1276,9,2,2025-02-23 18:41:58.606288
3106,1277,5,5,2025-05-28 16:41:58.617018
3107,1278,7,4,2025-06-16 08:41:58.604723
3108,1278,4,1,2025-06-16 08:41:58.604723
3109,1278,3,1,2025-06-16 08:41:58.604723
3110,1278,2,2,2025-06-16 08:41:58.604723
3111,1279,5,5,2025-03-13 10:41:58.618640
3112,1279,2,1,2025-03-13 10:41:58.618640
3113,1279,1,4,2025-03-13 10:41:58.618640
3114,1280,6,4,2025-05-02 04:41:58.611261
3115,1280,9,4,2025-05-02 04:41:58.611261
3116,1281,8,2,2025-03-02 16:41:58.611261
3117,1282,9,2,2025-03-24 05:41:58.618187
3118,1282,6,5,2025-03-24 05:41:58.618187
3119,1282,7,4,2025-03-24 05:41:58.618187
3120,1283,7,2,2025-08-12 17:41:58.618447
3121,1283,1,5,2025-08-12 17:41:58.618447
3122,1283,4,2,2025-08-12 17:41:58.618447
3123,1284,1,1,2024-12-26 14:41:58.599823
3124,1284,7,5,2024-12-26 14:41:58.599823
3125,1284,5,1,2024-12-26 14:41:58.599823
3126,1284,1,1,2024-12-26 14:41:58.599823
3127,1285,9,3,2025-09-05 11:41:58.601598
3128,1285,9,4,2025-09-05 11:41:58.601598
3129,1286,9,4,2025-05-31 13:41:58.590817
3130,1286,2,2,2025-05-31 13:41:58.590817
3131,1287,2,5,2025-06-21 16:41:58.591417
3132,1287,9,5,2025-06-21 16:41:58.591417
3133,1287,10,1,2025-06-21 16:41:58.591417
3134,1288,9,1,2025-02-22 16:41:58.598543
3135,1289,6,2,2025-06-20 17:41:58.592080
3136,1289,10,5,2025-06-20 17:41:58.592080
3137,1290,8,1,2025-04-20 10:41:58.607883
3138,1290,5,2,2025-04-20 10:41:58.607883
3139,1291,6,1,2025-03-04 10:41:58.614275
3140,1291,1,2,2025-03-04 10:41:58.614275
3141,1292,9,2,2025-06-12 09:41:58.615580
3142,1292,9,3,2025-06-12 09:41:58.615580
3143,1292,3,4,2025-06-12 09:41:58.615580
3144,1293,8,5,2025-05-05 13:41:58.607710
3145,1294,4,1,2025-05-23 16:41:58.603654
3146,1294,6,3,2025-05-23 16:41:58.603654
3147,1294,7,4,2025-05-23 16:41:58.603654
3148,1294,10,1,2025-05-23 16:41:58.603654
3149,1295,7,4,2025-06-12 11:41:58.592433
3150,1295,2,1,2025-06-12 11:41:58.592433
3151,1296,1,4,2025-04-01 17:41:58.611632
3152,1296,10,4,2025-04-01 17:41:58.611632
3153,1297,5,5,2025-06-27 14:41:58.616768
3154,1297,9,1,2025-06-27 14:41:58.616768
3155,1297,9,2,2025-06-27 14:41:58.616768
3156,1297,3,5,2025-06-27 14:41:58.616768
3157,1298,7,4,2025-04-04 10:41:58.619633
3158,1298,7,4,2025-04-04 10:41:58.619633
3159,1299,3,3,2025-05-06 05:41:58.622444
3160,1299,6,2,2025-05-06 05:41:58.622444
3161,1299,3,2,2025-05-06 05:41:58.622444
3162,1300,2,5,2025-06-10 09:41:58.592433
3163,1300,10,5,2025-06-10 09:41:58.592433
3164,1301,4,5,2025-03-21 10:41:58.618640
3165,1302,6,4,2025-01-09 17:41:58.618883
3166,1302,9,3,2025-01-09 17:41:58.618883
3167,1302,7,1,2025-01-09 17:41:58.618883
3168,1302,6,3,2025-01-09 17:41:58.618883
3169,1303,9,2,2025-01-01 19:41:58.601233
3170,1304,6,2,2025-03-01 11:41:58.608075
3171,1304,8,3,2025-03-01 11:41:58.608075
3172,1304,8,1,2025-03-01 11:41:58.608075
3173,1305,10,1,2025-07-27 08:41:58.599415
3174,1305,7,3,2025-07-27 08:41:58.599415
3175,1306,4,3,2025-06-09 17:41:58.608508
3176,1307,3,3,2024-12-23 13:41:58.596885
3177,1307,9,2,2024-12-23 13:41:58.596885
3178,1307,6,5,2024-12-23 13:41:58.596885
3179,1307,2,4,2024-12-23 13:41:58.596885
3180,1308,4,5,2024-12-13 08:41:58.596885
3181,1309,5,3,2025-02-09 20:41:58.612458
3182,1309,8,3,2025-02-09 20:41:58.612458
3183,1309,9,4,2025-02-09 20:41:58.612458
3184,1309,3,1,2025-02-09 20:41:58.612458
3185,1310,9,1,2025-02-20 15:41:58.603408
3186,1311,3,2,2025-05-31 04:41:58.621087
3187,1312,8,2,2025-04-05 04:41:58.620394
3188,1312,7,1,2025-04-05 04:41:58.620394
3189,1313,8,3,2025-04-21 14:41:58.591063
3190,1313,5,2,2025-04-21 14:41:58.591063
3191,1313,1,5,2025-04-21 14:41:58.591063
3192,1313,1,3,2025-04-21 14:41:58.591063
3193,1314,6,2,2025-07-01 06:41:58.601991
3194,1314,10,1,2025-07-01 06:41:58.601991
3195,1314,3,2,2025-07-01 06:41:58.601991
3196,1314,1,4,2025-07-01 06:41:58.601991
3197,1315,5,1,2025-04-23 06:41:58.596643
3198,1315,8,5,2025-04-23 06:41:58.596643
3199,1315,3,1,2025-04-23 06:41:58.596643
3200,1316,10,3,2025-08-07 14:41:58.591417
3201,1316,4,1,2025-08-07 14:41:58.591417
3202,1317,7,1,2025-05-26 07:41:58.589973
3203,1317,8,3,2025-05-26 07:41:58.589973
3204,1317,2,3,2025-05-26 07:41:58.589973
3205,1317,9,4,2025-05-26 07:41:58.589973
3206,1318,3,3,2025-05-10 05:41:58.588493
3207,1318,8,4,2025-05-10 05:41:58.588493
3208,1318,1,2,2025-05-10 05:41:58.588493
3209,1319,9,2,2025-03-27 17:41:58.599153
3210,1320,4,4,2025-09-11 07:41:58.620250
3211,1320,5,4,2025-09-11 07:41:58.620250
3212,1320,9,5,2025-09-11 07:41:58.620250
3213,1321,5,1,2025-03-02 09:41:58.596213
3214,1322,4,2,2025-04-27 13:41:58.588592
3215,1323,8,1,2025-05-07 17:41:58.589775
3216,1324,10,4,2025-01-01 16:41:58.610352
3217,1325,6,2,2025-06-10 16:41:58.604525
3218,1325,2,3,2025-06-10 16:41:58.604525
3219,1325,2,4,2025-06-10 16:41:58.604525
3220,1326,9,3,2025-06-02 16:41:58.590307
3221,1326,10,5,2025-06-02 16:41:58.590307
3222,1327,3,1,2025-03-24 18:41:58.594107
3223,1327,4,1,2025-03-24 18:41:58.594107
3224,1328,7,3,2025-06-28 10:41:58.589644
3225,1328,2,5,2025-06-28 10:41:58.589644
3226,1329,9,5,2025-05-25 09:41:58.595312
3227,1329,7,1,2025-05-25 09:41:58.595312
3228,1329,5,4,2025-05-25 09:41:58.595312
3229,1329,5,4,2025-05-25 09:41:58.595312
3230,1330,1,1,2025-03-20 15:41:58.619748
3231,1330,4,2,2025-03-20 15:41:58.619748
3232,1330,2,1,2025-03-20 15:41:58.619748
3233,1330,2,1,2025-03-20 15:41:58.619748
3234,1331,8,2,2025-03-16 07:41:58.591063
3235,1331,7,5,2025-03-16 07:41:58.591063
3236,1332,5,2,2025-06-06 19:41:58.590928
3237,1332,9,4,2025-06-06 19:41:58.590928
3238,1333,1,3,2025-03-06 16:41:58.605515
3239,1334,2,2,2025-05-18 18:41:58.598403
3240,1334,5,3,2025-05-18 18:41:58.598403
3241,1335,1,2,2025-07-11 04:41:58.621472
3242,1336,2,1,2025-05-16 09:41:58.614394
3243,1336,7,5,2025-05-16 09:41:58.614394
3244,1336,3,2,2025-05-16 09:41:58.614394
3245,1337,8,4,2025-03-15 04:41:58.599823
3246,1337,6,2,2025-03-15 04:41:58.599823
3247,1338,7,1,2025-06-03 15:41:58.615580
3248,1338,8,4,2025-06-03 15:41:58.615580
3249,1338,2,2,2025-06-03 15:41:58.615580
3250,1339,1,3,2025-06-27 16:41:58.607883
3251,1339,4,2,2025-06-27 16:41:58.607883
3252,1339,10,4,2025-06-27 16:41:58.607883
3253,1339,1,1,2025-06-27 16:41:58.607883
3254,1340,3,3,2025-03-22 12:41:58.593085
3255,1341,1,2,2025-05-25 07:41:58.610830
3256,1341,3,2,2025-05-25 07:41:58.610830
3257,1341,2,5,2025-05-25 07:41:58.610830
3258,1341,7,1,2025-05-25 07:41:58.610830
3259,1342,6,5,2025-06-11 11:41:58.595825
